353,5941,5,"Cadre idyllique, service 5 étoiles.",1,"Très mauvaise gestion des incidents."
354,2247,4,"Très bon hôtel, quelques défauts mineurs.",5,"Service excellent, vol confortable."
355,3432,5,"Expérience 5 étoiles, très satisfaisant.",2,"Hôtesse impolie."
356,5500,4,"Séjour agréable, hôtel bien entretenu.",4,"Bon vol, service minimum."
357,2141,2,"Propreté à revoir.",2,"Retard prolongé sans infos."
358,5467,3,"Correct, basique.",1,"Bagages perdus et aucune aide."
359,3189,5,"Luxueux, service irréprochable et attentionné.",2,"Retard et information pauvre."
360,3789,2,"Pas à la hauteur des photos.",1,"Vol annulé sans compensation."
361,1714,4,"Bon séjour, propreté au rendez-vous.",3,"Moyen, manque d''espace."
362,6545,5,"Hôtel cosy, petits-déjeuners excellents.",5,"Super vol, personnel très aidant."
363,404,4,"Bon standing, quelques détails à améliorer.",2,"Retard pénible."
364,6906,3,"OK pour une nuit, pas plus.",3,"Moyen, manque de confort."
365,4605,4,"Séjour agréable, recommande.",4,"Bon vol, personnel efficace."
366,157,1,"Expérience à éviter absolument.",1,"Vol annulé, trop d''attente."
367,4817,4,"Bon hôtel, literie correcte.",1,"Vol épouvantable, personnel impoli."
368,2283,5,"Expérience incroyable, cadre et service top.",4,"Satisfaisant malgré un petit retard."
369,1175,1,"Totalement inacceptable, nous sommes partis.",5,"Ponctuel et agréable, très bonne expérience."
370,3449,1,"Chambre infestée, très mauvais.",2,"Pas assez d''informations durant le retard."
371,3229,2,"Chambre usée et sale.",3,"Siège étroit mais vol acceptable."
372,4071,1,"Totalement inacceptable, nous sommes partis.",2,"Problèmes fréquents de logistique."
373,6137,2,"Equipements non fonctionnels.",3,"Moyen, beaucoup de monde."
374,6185,1,"Très mauvaise propreté, infestation.",1,"Expérience désastreuse."
375,3886,1,"Service inexistant, ne recommande pas.",4,"Vol standard mais agréable."
376,5482,2,"Chambre vieillotte, mauvaise odeur.",4,"Très bon confort."
377,5338,1,"Personnel impoli et propreté absente.",3,"Correct, mais trop de monde."
378,756,5,"Séjour relaxant, spa et services top.",4,"Satisfaisant, quelques turbulences."
379,2479,4,"Très bon séjour, confortable.",5,"Confort remarquable et équipage top."
380,5759,1,"Horrible, je ne reviendrai jamais.",1,"Annulation et aucune solution."
381,2666,5,"Service haut de gamme, prestation excellente.",2,"Hôtesse impolie."
382,3311,2,"Chambre usée et sale.",3,"Correct pour un trajet court."
383,4481,5,"Hôtel charmant, déco soignée et personnel souriant.",2,"Resto à bord médiocre."
384,6883,4,"Bon hôtel, quelques petits défauts.",4,"Bien mais bruit important."
385,4062,5,"Luxueux, service irréprochable et attentionné.",1,"Annulation et aucune solution."
386,5206,2,"Chambre usée et sale.",3,"Moyen, trop de passagers."
387,3686,4,"Séjour agréable, hôtel bien entretenu.",1,"Expérience désastreuse."
388,4466,3,"Assez correct pour un court séjour.",2,"Retard important sans explication."
389,3567,4,"Bon établissement, service efficace.",5,"Expérience très confortable et ponctuelle."
390,2003,2,"Mauvais rapport qualité/prix.",5,"Vol excellent, très bon équipage."
391,4618,1,"Très déçu, conditions inacceptables.",3,"Correct, mais confort moyen."
392,4678,4,"Séjour agréable, hôtel bien entretenu.",2,"Retard et manque de communication."
393,33,1,"Mauvaise gestion, chambre inadmissible.",1,"Bagages perdus et aucune aide."
394,4006,1,"Situation inacceptable, a fuir.",4,"Bon vol mais place serrée."
395,1428,5,"Service irréprochable, cadre magnifique.",1,"Expérience catastrophique."
396,6443,1,"Désastreux, nous sommes partis tôt.",3,"Correct, mais trop de monde."
397,5129,1,"Chambre sale, expérience très décevante.",3,"Moyen, siège étroit."
398,5442,5,"Inoubliable, service cinq étoiles.",5,"Vol impeccable, rien à redire."
399,5595,5,"Personnel professionnel et souriant, top.",4,"Satisfaisant, bien organisé."
400,2862,1,"Mauvaise expérience, pas de remboursement.",5,"Service excellent, vol confortable."
401,4533,2,"Problèmes d''entretien récurrents.",3,"Correct, pas de luxe."
402,4631,4,"Bon établissement, personnel gentil.",2,"Retard et bagages retardés."
403,4729,2,"Insonorisation insuffisante.",2,"Problèmes de logistique."
404,6810,3,"Rien d''exceptionnel mais propre.",2,"Pas assez d''informations durant le retard."
405,609,3,"Bien mais le personnel pourrait être plus accueillant.",3,"Correct, service minimal."
406,6565,2,"Insonorisation insuffisante.",4,"Satisfaisant, quelques attentes."
407,1725,1,"Très déçu, hôtel horrible.",2,"Problèmes récurrents de logistique."
408,4032,3,"Correct pour une nuitée.",5,"Confort remarquable, équipage pro."
409,1930,2,"Chambre vieillotte, mauvaise odeur.",1,"Aucun support clientèle, vol à éviter."
410,5250,1,"Expérience honteuse, propreté insuffisante.",2,"Problèmes d''organisation."
411,3034,4,"Séjour agréable, quelques détails à revoir.",2,"Retard et mauvaise gestion."
412,4579,1,"Hôtel dangereux et sale.",1,"Expérience calamiteuse."
413,3892,5,"Chambre luxueuse, service 5 étoiles.",5,"Vol parfait, je recommande la compagnie."
414,5226,3,"Correct mais cher.",4,"Satisfaisant malgré un retard mineur."
415,5864,1,"Expérience honteuse, propreté insuffisante.",4,"Satisfaisant, quelques turbulences."
416,4012,3,"Hôtel correct, sans plus.",3,"Passable, correct."
417,2607,4,"Séjour agréable, hôtel bien entretenu.",3,"Acceptable, siège étroit."
418,1027,4,"Très agréable et reposant.",1,"Désastreux, vols annulés."
419,2266,1,"Dégueulasse, pleine d''insectes.",2,"Restauration faible."
420,3315,4,"Très bien, petites améliorations à prévoir.",4,"Très bien pour le prix."
421,5980,1,"Conditions inacceptables, à éviter.",4,"Bon vol, je recommande."
422,1277,1,"Mauvaise gestion, chambre inadmissible.",2,"Retard prolongé."
423,4076,2,"Chambre vieillotte, mauvaise odeur.",3,"Moyen, manque d''espace."
424,5469,3,"Hôtel correct, sans plus.",4,"Bon voyage, recommande."
425,4361,5,"Séjour royal, tout est parfait.",3,"Moyen, sièges serrés."
426,6416,2,"Plutôt déçu par le ménage.",1,"Vol annulé sans prise en charge."
427,1117,5,"Service impeccable, chambres haut de gamme.",3,"Correct pour un trajet court."
428,2201,1,"Inacceptable, problème majeur.",2,"Retard pénible."
429,4368,1,"Salle de bain cassée, inacceptable.",2,"Retard prolongé."
430,2347,1,"Très mauvaise propreté, infestation.",3,"Moyen, manque d''espace."
431,6518,3,"OK pour une nuit, pas plus.",5,"Équipage professionnel et attentionné."
432,1509,1,"Hôtel sale, fuite d''eau dans la chambre.",2,"Retard et mauvaise gestion."
433,4294,1,"Chambre insalubre et sale.",2,"Retard et bagages retardés."
434,1697,3,"Séjour convenable, emplacement pratique.",4,"Bon vol, personnel courtois."
435,4113,2,"Trop cher pour la qualité fournie.",1,"Annulation sans solution de rechange."
436,3749,4,"Très bon hôtel pour un séjour détente.",2,"Retard prolongé sans infos."
437,389,2,"Petit-déjeuner décevant.",5,"Expérience sans faute, très bien."
438,6091,1,"Expérience très négative, service inexistant.",1,"Aucun service après incident."
439,6897,5,"Tout était parfait : propreté, service, emplacement.",5,"Ponctuel et confortable, parfait."
440,6370,2,"Plutôt déçu par le ménage.",3,"Moyen, service minimal."
441,4010,3,"Rien à redire de particulier.",3,"Vol correct, confort moyen."
442,1607,4,"Bon séjour, quelques petits défauts.",1,"Très mauvaise gestion, bagages perdus."
443,6623,1,"Service inexistant, ne recommande pas.",2,"Retard non expliqué."
444,2448,4,"Bon rapport qualité/prix, recommande.",2,"Retard prolongé."
445,71,2,"Mauvaise expérience sur certains points.",3,"Correct, siège étroit."
446,5860,5,"Inoubliable, service cinq étoiles.",4,"Satisfaisant, mais embarquement lent."
447,3070,3,"Correct, sans extrême.",1,"Annulation et aucune solution."
448,5021,1,"Chambre ravagée et sale.",5,"Expérience sans faute, très bien."
449,3012,5,"Séjour relaxant, spa et services top.",1,"Aucun suivi en cas d''incident."
450,5114,4,"Très bon établissement, petit bémol sur le spa.",2,"Retard important, mauvaise prise en charge."
451,2585,3,"Bien mais le personnel pourrait être plus accueillant.",3,"Moyen, manque de confort."
452,681,2,"Petit-déjeuner décevant.",4,"Vol bien passé."
453,3384,4,"Très bon hôtel, chambre confortable.",3,"Correct pour le prix payé."
454,866,3,"Bien mais le personnel pourrait être plus accueillant.",5,"Siège confortable et personnel souriant."
455,1487,5,"Luxueux, service irréprochable et attentionné.",2,"Restauration faible."
456,3406,3,"Correct, sans extrême.",5,"Vol premium, excellent équipage."
457,3231,2,"Accueil froid, prestations moyennes.",3,"Correct, services limités."
458,4508,3,"Passable, standard.",1,"Vol annulé, très mauvaise prise en charge."
459,1842,3,"Séjour convenable, personnel correct.",5,"Service haut de gamme et ponctuel."
460,4718,5,"Luxueux, service irréprochable et attentionné.",2,"Personnel peu aidant."
461,6104,5,"Hôtel magnifique, prestations parfaites.",2,"Personnel peu serviable."
462,6271,5,"Tout était parfait, je recommande sans hésiter.",2,"Retard important, mauvaise prise en charge."
463,4562,1,"Problèmes d''hygiène, très mauvais.",4,"Vol convenable, embarquement long."
464,1642,2,"Peu d''aménagements.",3,"Passable, pas de luxe."
465,1692,1,"Expérience catastrophique, évitez.",3,"Moyen, passagers nombreux."
466,4445,4,"Séjour agréable, recommande.",3,"Moyen, siège étroit."
467,6465,5,"Chambre parfaite, literie de qualité, rien à redire.",5,"Siège confortable et personnel souriant."
468,664,2,"Personnel peu professionnel.",4,"Bien organisé, léger retard."
469,4592,2,"Accueil décevant.",2,"Peu d''informations durant le retard."
470,441,4,"Très bon hôtel, chambre confortable.",1,"Bagages perdus et aucune aide."
471,2864,1,"Très déçu, conditions inacceptables.",3,"Vol correct pour le prix."
472,923,1,"Hôtel hors service, très mauvaise expérience.",3,"Correct mais serré."
473,785,4,"Très bien, personnel accueillant.",2,"Retard pénible."
474,5609,1,"Chambre sale, expérience très décevante.",2,"Retard et information pauvre."
475,1020,3,"Correct, sans extrême.",2,"Retard et manque de communication."
476,5058,4,"Très bon confort, bon emplacement.",1,"Aucun accompagnement en cas d''incident."
477,92,1,"Horrible, je ne reviendrai jamais.",5,"Confortable et rapide, top."
478,143,1,"Désastreux, nous sommes partis tôt.",3,"Siège étroit mais vol acceptable."
479,4921,4,"Séjour agréable, hôtel bien entretenu.",2,"Restauration médiocre."
480,2595,1,"Très mauvaise expérience globale.",3,"Moyen, trop de passagers."
481,841,4,"Séjour agréable, hôtel bien entretenu.",1,"Désastreux, vols annulés."
482,1959,1,"Pas d''eau chaude, pas de service.",1,"Très déçu, vol annulé sans aide."
483,241,2,"Chambres bruyantes, mauvaise isolation.",1,"Retard long et aucune aide."
484,3825,3,"Moyen, standard.",4,"Bon vol, je recommande."
485,3746,3,"Correct, basique.",3,"Correct, service minimal."
486,6081,4,"Très agréable et reposant.",5,"Service excellent, vol confortable."
487,1796,2,"Pas assez de personnel.",1,"Vol annulé sans compensation."
488,3699,1,"Personnel impoli et propreté absente.",2,"Personnel peu aidant."
489,274,2,"Accueil décevant.",1,"Baggages perdus et aucune aide."
490,3486,1,"Hôtel hors service, très mauvaise expérience.",4,"Bon vol, service ok."
491,5434,4,"Séjour agréable, petit-déjeuner perfectible.",2,"Retard et bagages retardés."
492,2367,1,"Très déçu, conditions inacceptables.",4,"Très bien pour le prix."
493,3124,5,"Chambre luxueuse, service 5 étoiles.",4,"Bien mais bruit important."
494,1120,4,"Séjour agréable, hôtel bien entretenu.",1,"Perte de bagages et aucune aide."
495,3130,1,"Service inexistant, ne recommande pas.",3,"Correct mais serré."
496,3274,3,"Correct, sans plus.",2,"Retard et équipements limités."
497,2519,1,"Expérience à éviter absolument.",4,"Satisfaisant malgré un petit retard."
498,5433,2,"Pas à la hauteur des photos.",3,"Correct, mais confort moyen."
499,674,2,"Confort insuffisant pour le prix.",4,"Bon vol, ponctuel."
500,2701,1,"Hôtel dangereux, propreté zéro.",2,"Retard et bagages retardés."
501,6023,4,"Très bon séjour, confortable.",4,"Bon vol malgré petit retard."
502,2355,2,"Bruyant et peu propre.",2,"Retard prolongé sans infos."
503,5025,5,"Hôtel de rêve, prestations haut de gamme.",4,"Très bien pour le prix."
504,812,2,"Mauvaise odeur dans la chambre.",1,"Catastrophique, aucun suivi après incident."
505,661,3,"Hôtel satisfaisant pour le prix.",4,"Satisfaisant malgré un retard mineur."
506,821,1,"Très mauvaise expérience globale.",5,"Ponctuel et confortable, parfait."
507,1145,2,"Chambre vieillotte, mauvaise odeur.",1,"Vol catastrophe : bagages perdus et service inexistant."
508,2588,3,"Correct pour un petit budget.",4,"Satisfaisant, quelques attentes."
509,6223,3,"Correct mais wifi instable.",4,"Satisfaisant, petite attente."
510,837,3,"Assez correct pour une nuit.",4,"Vol bien organisé."
511,6356,1,"Très mauvaise expérience, chambre sale.",3,"Assez correct."
512,2043,3,"Moyen, standard.",2,"Restauration médiocre."
513,1232,4,"Très satisfaite de mon séjour.",2,"Retard non expliqué."
514,286,5,"Expérience incroyable, je recommande vivement.",4,"Bon vol malgré petit retard."
515,6838,5,"Emplacement idéal, équipe très réactive.",4,"Bon vol, recommande."
516,2104,5,"Cadre idyllique, service 5 étoiles.",1,"Annulation et aucune solution."
517,287,1,"Conditions inacceptables, à éviter.",3,"Assez correct."
518,3721,1,"Totalement inacceptable, nous sommes partis.",4,"Bon vol, service minimum."
519,3847,4,"Chambre propre et calme.",5,"Super vol, personnel très aidant."
520,3662,2,"Petit-déjeuner décevant.",3,"Correct, mais trop de monde."
521,1695,3,"Correct mais wifi instable.",5,"Service parfait, équipage attentionné."
522,1960,4,"Bon hôtel, service réactif.",1,"Vol chaotique, aucune aide."
523,1205,1,"Immondices dans la chambre, ne pas y aller.",1,"Baggages perdus et aucune aide."
524,1334,4,"Globalement satisfait, légère déception sur le room service.",3,"Correct, sans extras."
525,3815,5,"Tout était parfait, je recommande sans hésiter.",1,"Très mauvaise expérience au sol."
526,1256,3,"Assez correct pour un court séjour.",3,"Vol correct, confort moyen."
527,2490,4,"Très bon hôtel pour un séjour détente.",3,"Vol correct, mais peu d''espace."
528,4145,4,"Très agréable et reposant.",5,"Expérience très confortable et ponctuelle."
529,1667,3,"Correct, sans plus.",1,"Extrêmement décevant, évitez."
530,4986,4,"Bon séjour, propreté au rendez-vous.",2,"Retard et mauvaise communication."
531,2981,3,"Acceptable mais peu chaleureux.",3,"Correct pour le prix payé."
532,5897,4,"Très bon établissement, petit bémol sur le spa.",1,"Vol horrible, bagages perdus."
533,5550,5,"Personnel chaleureux, prestations haut de gamme.",3,"Assez correct."
534,4128,2,"Personnel peu professionnel.",4,"Bon vol, service correct."
535,6186,3,"Bien mais le personnel pourrait être plus accueillant.",4,"Vol agréable malgré le retard."
536,5329,2,"Personnel peu aimable.",2,"Retard prolongé."
537,4910,1,"Salle de bain cassée, inacceptable.",5,"Voyage sans souci, service top."
538,3644,2,"Chambre usée et sale.",2,"Retard important et mauvaise prise en charge."
539,1928,3,"Conforme aux attentes.",1,"Expérience calamiteuse."
540,4296,5,"Expérience incroyable, cadre et service top.",2,"Inconfortable et bruyant."
